event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,data,mes
2020-01-18 10:19:02+00:00,remove_from_cart,5840114,1897124478404526487,,runail,3.17,602749875,894f5256-b647-4985-be32-c04ad32a564d,20200118,202001
2019-12-09 18:04:01+00:00,cart,5838564,1487580011308253293,,,3.49,579088343,b6230d7e-c444-4c55-b8fc-5274a9de765d,20191209,201912
2019-11-28 19:47:41+00:00,remove_from_cart,5893066,1487580005134238553,,runail,3.57,421459095,753d2607-51ff-4811-b56f-eb7bdb70c729,20191128,201911
2019-12-25 12:52:53+00:00,remove_from_cart,5836061,1487580011585077370,,markell,4.44,469446476,159532ac-7fb6-4e21-bb73-152c39998f3b,20191225,201912
2019-11-12 11:37:00+00:00,view,5565100,1487580005595612013,,,3.0,410767242,d526669b-7059-4a4e-85b4-c0d0115994d6,20191112,201911
2019-10-13 16:00:53+00:00,purchase,5659772,1487580007717929935,,airnails,0.95,301594709,e65db4ce-e4dc-fdf5-0a9e-8dcb73919188,20191013,201910
2020-01-01 12:18:42+00:00,view,5652771,1487580013950664926,,,13.49,571599456,f4bfe699-265d-423e-b266-6a2db1e0bb1a,20200101,202001
2020-02-06 13:37:39+00:00,view,5854812,1602943681873052386,,grattol,5.24,527388632,04563fb1-3942-49d3-ad20-bb8d318927f2,20200206,202002
2020-02-04 16:31:14+00:00,cart,5801303,1487580005511725929,,,0.0,476640801,dbbcced3-d517-4ec0-87ac-5501afb912d7,20200204,202002
2019-11-24 19:09:57+00:00,remove_from_cart,5838655,1783999072332415142,,,6.35,436535397,bce93b88-62d8-a144-b87e-f7233a3b03af,20191124,201911
2019-11-04 19:31:55+00:00,view,5873232,1487580004857414477,,lianail,6.33,517246411,d95d5731-f4b0-41b7-a7c9-68bd29468765,20191104,201911
2019-10-18 09:40:08+00:00,view,5842182,1487580006317032337,,,9.52,560090902,3705e226-5cf3-41d4-bf04-d17ba001d665,20191018,201910
2019-10-05 15:21:39+00:00,view,5811764,1487580005092295511,,pnb,5.49,556986261,110cdd4e-1f04-41d1-9883-8b93b2d83a2a,20191005,201910
2020-01-27 16:17:35+00:00,remove_from_cart,5859474,1487580005671109489,,masura,1.73,451520290,a0d1919c-cab2-4e14-82b3-00449fde07ce,20200127,202001
2019-11-23 18:31:22+00:00,view,5844429,1487580006317032337,,,4.41,564430070,f974e1fb-2e70-4193-8406-ff0fdce46951,20191123,201911
2019-10-10 11:00:01+00:00,cart,5801433,1487580005411062629,,cnd,16.03,370895495,1a9c48cf-debb-4b4a-aabc-46d8c61666bb,20191010,201910
2020-01-23 11:40:57+00:00,remove_from_cart,5805495,1783999076551885399,,happyfons,5.87,597689324,764d8427-f79a-408b-8d0d-9b74639d7a99,20200123,202001
2019-12-01 15:29:57+00:00,view,20893,1487580012121948301,,ingarden,7.3,580090214,d9050a8b-804f-b397-f59a-5d381c9565f8,20191201,201912
2020-02-13 06:57:11+00:00,view,5809116,1801635223591453292,,jaguar,45.27,614177993,41020d11-8d75-446b-941f-b09945bea9a1,20200213,202002
2019-11-02 15:21:46+00:00,cart,7681,1487580009227878422,,runail,4.44,176228444,e9ff13d6-d244-4083-bd21-c4b1344494d2,20191102,201911
2019-10-15 17:36:38+00:00,cart,5835859,1487580009445982239,,,0.63,559579479,145dd6ce-6436-431f-9f50-200160a290be,20191015,201910
2019-11-27 21:32:42+00:00,remove_from_cart,5900640,1487580005713052531,,ingarden,4.44,450568872,23e7a55f-d523-45cb-8cc2-184ef231f93a,20191127,201911
2020-01-14 12:16:44+00:00,view,5378,1487580010645553231,,,5.08,572081598,38badadc-c6f7-4fbd-5d3e-fde810e4720f,20200114,202001
2019-11-11 12:55:54+00:00,view,5847868,1487580006317032337,,,1.9,534808569,4ed3b0f6-9ab2-46d1-8aa7-0cb2c4ed180b,20191111,201911
2019-10-18 18:15:45+00:00,view,16198,1487580010645553231,,runail,48.25,560943825,04d4d8c7-0fff-6e2f-bd5a-9730e70205f4,20191018,201910
2020-02-10 10:02:29+00:00,view,5618224,1487580005595612013,,,4.29,404211917,9afd8d5f-80cd-456f-8539-7da393aa52da,20200210,202002
2020-01-16 12:58:08+00:00,remove_from_cart,5709126,1487580011752849537,,elskin,4.21,435817449,b9ac5982-e048-44b2-a4f1-5613d504dc1f,20200116,202001
2019-10-18 10:45:52+00:00,purchase,5747361,1487580010821714008,,,0.54,471476181,693e305f-93a0-cfb6-02e8-c0a9c49694b3,20191018,201910
2020-02-28 05:43:16+00:00,cart,5726180,1487580005595612013,,,3.0,621293724,1b0ed711-8d71-4ce7-9427-38abec20baf8,20200228,202002
2020-02-17 12:02:36+00:00,view,5911194,1487580008112194531,,dewal,1.29,458520986,62f3e980-0a3b-428c-a884-b2aca9f0035c,20200217,202002
2019-11-10 14:45:58+00:00,cart,5792180,1487580011702517887,,,14.13,569702578,db0f2982-9ab1-4ae2-b177-4d3021597c8e,20191110,201911
2020-02-06 14:05:50+00:00,view,5766133,1487580005268456287,,,5.56,555957066,0cfedf78-f1d0-4331-a7ec-a70a20a25f3c,20200206,202002
2019-11-14 20:09:37+00:00,view,5766380,1487580008263189483,,kaaral,12.25,561342254,b8521e7e-b3cf-484e-bdc6-46eb1df9759c,20191114,201911
2019-12-13 10:45:14+00:00,view,5809921,1487580010100293687,,grattol,2.06,573986745,adb9de41-acf2-4f4f-9a24-828f8ae548d8,20191213,201912
2020-01-22 09:30:22+00:00,view,60008,1487580012994363565,,,8.81,604524958,de4db0c8-1569-4ecb-8086-990b79a7ca6c,20200122,202001
2019-11-15 18:12:33+00:00,view,5819229,1487580005713052531,,ingarden,4.44,493250647,603f95be-9d4d-41e2-a1ea-331e3471922e,20191115,201911
2019-10-01 07:32:09+00:00,view,5886697,1487580006937789357,,,11.11,515150564,b8c3f310-db45-419a-a719-21ca02ed4d2b,20191001,201910
2019-11-12 14:45:46+00:00,view,5900344,1487580007675986893,,freedecor,1.43,355116658,a7c36fab-07db-48e0-b629-5193017432c8,20191112,201911
2020-02-24 15:34:22+00:00,remove_from_cart,5734477,1487580005050352469,,haruyama,3.97,581534916,1925bf15-7487-4f6b-8652-7503c83ae829,20200224,202002
2019-10-11 14:03:41+00:00,purchase,5869143,1783999063314661546,,cosmoprofi,7.94,559182922,bc7b55ec-c210-4a24-8fa5-32a8257e7c95,20191011,201910
2019-10-25 23:40:01+00:00,cart,5858353,2195085255034011676,,severina,1.98,564207533,1ad727d9-f366-42c7-94dc-fb6813f7d029,20191025,201910
2019-11-16 09:49:39+00:00,view,5649271,1487580013749338323,,concept,12.22,478737230,2e89b920-64c3-4c01-b935-7ddac588adee,20191116,201911
2020-01-16 14:08:26+00:00,view,5879278,1891434214553813877,,masura,3.95,521470006,dc54c543-dc6d-42a9-ba95-0071a4cd4f35,20200116,202001
2019-12-11 11:30:54+00:00,cart,5693581,1487580013841613016,,estel,6.59,528979537,44693498-aea6-4cb5-965c-48aceb0eb530,20191211,201912
2019-12-17 18:23:47+00:00,cart,5742717,1487580009605365797,,,1.9,486019285,60432e0f-4751-42f7-9b53-1a212fc3bc45,20191217,201912
2020-01-05 18:51:21+00:00,view,5897793,1605161575889502297,,,4.44,550366043,4ca22507-aea8-461c-93dc-d0117c8c8cc9,20200105,202001
2020-02-16 12:36:40+00:00,view,5712451,1487580005268456287,,,7.14,488231881,a2685cf1-c832-49d5-8816-c6ec18afcb66,20200216,202002
2019-12-24 07:39:18+00:00,purchase,5901858,2007399943458784057,apparel.glove,benovy,5.62,438075642,0e913d57-743e-4a10-8732-9895d17141fa,20191224,201912
2020-02-26 15:52:22+00:00,remove_from_cart,5829345,1487580011585077370,,farmstay,0.79,364005787,be02eaf5-9975-47fb-95a9-d00f8082c8b5,20200226,202002
2019-12-08 08:17:31+00:00,view,5759507,1487580007457883075,,,3.97,396724297,1d9c5e29-f9f2-4df7-a7ba-91f9fff6a574,20191208,201912
2019-12-20 07:42:37+00:00,cart,5759492,1487580013011140782,,italwax,2.37,589704510,48db2713-e927-4e94-8398-a284459cd786,20191220,201912
2019-12-22 08:23:54+00:00,view,5805507,1783999076551885399,,happyfons,5.87,590623567,f8f99385-7e81-4be3-abf8-466b4cc0ea9a,20191222,201912
2020-01-16 21:21:30+00:00,cart,5020,1487580007852147670,,runail,4.08,579911324,c933ca64-ae9a-4c40-96b0-27516ddc1e3c,20200116,202001
2020-01-14 07:40:36+00:00,view,5872992,1487580011627020412,,,12.38,599879337,b0997fd9-657e-4539-b33b-c2b071aed75d,20200114,202001
2020-01-23 06:34:52+00:00,remove_from_cart,5839650,1487580005671109489,,masura,2.37,437262290,b9051868-6c1d-4923-a258-94dd251ef105,20200123,202001
2019-10-29 18:34:59+00:00,purchase,5700075,1487580011585077370,,,10.95,563431890,3f39bbfc-5c7a-43c2-b2d6-7271bd50f3fe,20191029,201910
2019-11-22 22:45:43+00:00,cart,5335,1487580009605365797,,runail,0.35,314095522,86f690d7-fa55-4c3c-8945-ce661e20f6fc,20191122,201911
2020-01-17 13:59:09+00:00,view,5793061,1487580005754995573,,,7.62,383476080,f562cea2-6071-48b9-b308-d89221106c5b,20200117,202001
2020-01-18 19:11:06+00:00,cart,5802411,1487580004857414477,,lianail,5.54,602965185,c7b43a79-5e39-455e-8ebe-7ccb20cdd21b,20200118,202001
2020-01-19 07:27:47+00:00,view,5570246,1487580011283087468,,,5.56,603122995,3825bb01-a0e9-42ba-baf5-91945aaac839,20200119,202001
2019-10-06 14:00:19+00:00,view,5825986,1487580013254410426,,,3.95,557382831,7d9c9ea5-64bc-4dc1-a114-1b63ae346acc,20191006,201910
2020-02-13 04:52:08+00:00,purchase,5693501,1487580009445982239,,,0.6,535524257,3c6048b4-e79b-4c26-8763-ea84bc7a615e,20200213,202002
2020-02-19 12:31:36+00:00,purchase,5875532,2084144451428549153,,,2.05,617297466,5dd86195-38c9-4816-8bd1-e39315df8151,20200219,202002
2020-02-08 10:39:06+00:00,remove_from_cart,5683894,1487580013841613016,,estel,2.62,601731827,285b6be9-ce97-408f-ab7e-88e9d7aa774b,20200208,202002
2019-11-19 01:01:15+00:00,cart,5813858,1487580006644188066,,,3.97,398896457,11f29d37-0093-4897-9a08-7a88aeecb945,20191119,201911
2019-11-12 16:00:53+00:00,cart,5809621,1487580009286598681,,,0.57,566239468,ed1fb3b4-b157-44c1-88b0-e89bdbf7c314,20191112,201911
2019-11-19 20:53:14+00:00,purchase,5905562,1487580009605365797,,runail,2.22,486850671,009f56e3-ccc8-4645-ba25-6d037e7b6dcd,20191119,201911
2019-11-13 14:51:22+00:00,remove_from_cart,5745312,1495705810662064688,,,2.54,336219979,7c01fbf8-2547-4773-be77-551cc5c09672,20191113,201911
2019-10-05 09:03:22+00:00,view,5692039,1487580007936033754,,staleks,6.83,434319164,e8a9614c-89f8-45f6-b909-269d5611110c,20191005,201910
2019-10-24 08:38:17+00:00,view,5041,1487580009202712597,,runail,4.05,563613267,879175fd-c13d-4629-92de-2c695dad9a06,20191024,201910
2019-10-07 05:17:52+00:00,cart,5875550,2084144451428549153,,,2.05,469263804,eb539b80-c128-48df-95be-4e44a02f6a16,20191007,201910
2020-01-28 17:15:43+00:00,remove_from_cart,5677463,1487580013858390233,,estel,0.87,595220846,759a35a8-fead-b758-8e06-8cd12a88cadd,20200128,202001
2019-10-17 02:11:05+00:00,purchase,5682506,1487580013841613016,,,2.62,554103621,9cb54092-d7e4-4f35-b6ae-bfedca913a3a,20191017,201910
2019-10-11 17:43:54+00:00,view,5651665,2140803113261466607,,metzger,5.0,559245414,3a39d48a-cc5d-4a72-b70d-d18d186b7c31,20191011,201910
2020-01-09 09:45:27+00:00,view,5774893,1487580005671109489,,masura,1.73,539338553,eda51ffa-949c-44cc-8c48-5181eef802ed,20200109,202001
2019-11-04 15:56:41+00:00,view,5820770,1487580006317032337,,,4.76,567515055,2f1cc4cc-fb2c-4c04-9743-1e807f336759,20191104,201911
2020-01-09 19:32:38+00:00,view,5910971,1487580008288355308,,barex,24.49,560442485,28cf1489-0f46-4137-91e8-2cb30a00a7f0,20200109,202001
2019-11-10 18:54:57+00:00,view,5809303,1487580007675986893,,bpw.style,0.79,569841430,67e57e47-8b88-421f-a732-1672073af8c2,20191110,201911
2020-01-22 11:11:32+00:00,remove_from_cart,5899850,2115334439910245200,,,4.46,565980590,0b46971f-f929-4669-8324-b080514bcb11,20200122,202001
2020-02-15 16:08:37+00:00,cart,5772710,1487580005092295511,,,0.0,445777038,74206ba1-c863-4760-bbdc-b11777059e46,20200215,202002
2019-10-22 06:35:08+00:00,view,5749199,1487580013053083824,stationery.cartrige,italwax,1.98,534882255,d4e72551-2e3a-4681-8448-a9da28ab016c,20191022,201910
2019-10-15 18:14:18+00:00,view,5782038,1638456119066100510,,pole,4.11,314651726,025f2157-9461-4bc8-a8b7-15e4e8b4c1cb,20191015,201910
2020-02-29 11:33:48+00:00,cart,5886199,1783999068867920626,,,6.35,585770452,5f860072-bc87-40e3-a2ef-e3f325d47d5e,20200229,202002
2020-01-28 20:40:57+00:00,view,5695580,1487580006317032337,,,1.59,423680516,f049ff63-eaa7-4242-90cf-24474a2b10ff,20200128,202001
2019-10-17 19:09:50+00:00,remove_from_cart,11712,1487580006132482952,,entity,0.84,561203232,018b2440-4646-4be6-9db9-b5f1a0a30035,20191017,201910
2019-12-21 20:18:28+00:00,view,5818465,1487580009445982239,,,0.98,284229708,0c90277e-3e50-423c-a4ad-b74e946acc2e,20191221,201912
2019-11-15 14:57:14+00:00,remove_from_cart,5862651,2151191071051219817,,nagaraku,7.94,483020135,05e50bf7-d102-4132-94f6-c11f76f4e2d4,20191115,201911
2020-02-22 21:22:03+00:00,view,6175,1487580007776650194,,runail,0.63,608697300,8525e8ff-e2d0-4da6-8b82-8c77e23b34be,20200222,202002
2020-01-27 10:01:45+00:00,cart,5784912,1783999067156644376,,,4.03,466280625,db060d67-26e2-4ad0-91dd-a8c46d4011eb,20200127,202001
2019-12-13 21:15:26+00:00,remove_from_cart,5855508,1487580006350586771,appliances.environment.vacuum,max,95.08,569898768,b4f14bad-45af-4f86-993e-a173a0de5928,20191213,201912
2019-12-13 19:14:52+00:00,remove_from_cart,5896021,1487580011853512836,,,1.65,433398769,48ccd699-a58f-4c7a-b724-acf9a92feb53,20191213,201912
2020-02-16 19:46:20+00:00,cart,5734499,1487580005050352469,,haruyama,3.97,551471620,ab49ca2c-5ddb-4a98-900c-1fb9616d5e8f,20200216,202002
2019-12-16 13:23:02+00:00,remove_from_cart,5808538,1487580008246412266,,estel,6.35,417563873,5a09c25f-7c28-4a3c-983a-7a6d4f29bd85,20191216,201912
2020-01-24 16:32:05+00:00,remove_from_cart,5635070,1487580005754995573,,,4.44,372371955,a0289851-3c21-e96d-cb7b-bfe73870ebab,20200124,202001
2019-10-03 07:46:58+00:00,view,5858027,1487580011702517887,,,17.46,338711511,30dd3e58-d0c4-ce96-6509-ce3797f018ed,20191003,201910
2020-02-18 16:29:13+00:00,view,5820380,1871018959927509750,,i-laq,3.97,510085374,89aa5e5c-3375-4cfd-b7c5-84420e427319,20200218,202002
2019-11-25 22:28:51+00:00,cart,5838653,1897124478404526487,,,3.29,395343240,1d1790bc-4f0b-421f-96a4-db3548f96247,20191125,201911
2020-02-11 20:20:28+00:00,remove_from_cart,5858493,1487580005754995573,,,4.14,526962735,9a00249a-68d3-426a-b434-f571adf843dd,20200211,202002
2020-01-06 18:26:15+00:00,purchase,5815685,1487580006317032337,,,6.95,453302817,fdf1a02b-143e-41ef-84d4-bf0b33333d9b,20200106,202001
2019-10-10 07:45:22+00:00,cart,5816172,1602943681873052386,,grattol,5.24,439370683,9aeb4d9a-1bed-4f42-b12d-88be1148d3a9,20191010,201910
2019-11-15 20:11:12+00:00,view,5850569,1998040852064109417,,,6.35,566813058,53ab59c7-196b-4e0f-a41d-ae209dc089f6,20191115,201911
2019-10-14 21:02:41+00:00,view,5861554,1487580008263189483,,,11.11,560269381,82ea9dc2-6fee-4d13-9be6-9a5460eeb62a,20191014,201910
2019-11-14 13:08:11+00:00,remove_from_cart,5550102,1487580005595612013,,,3.0,571185416,5b347918-cae8-4b9c-9682-d52f1d3eb217,20191114,201911
2019-11-09 06:11:45+00:00,cart,5731700,1495705810704007729,,,1.59,562162418,8bf75aba-e91c-463b-a879-3b36ef07f1ee,20191109,201911
2020-01-07 17:43:36+00:00,remove_from_cart,5727536,1487580004882580302,,,2.7,479366110,5613c6cd-b5e0-48d4-849b-cc528d4bd894,20200107,202001
2019-10-06 22:52:53+00:00,view,5815730,1487580005092295511,,,10.95,532248612,ee7234ec-cd71-4c83-b9a3-f59440f7f8a6,20191006,201910
2019-11-07 20:42:12+00:00,cart,5808327,1487580010318397504,,kapous,5.4,531545009,d6232aca-5557-4bcc-b138-c5821f2afa8f,20191107,201911
2020-02-06 10:33:57+00:00,cart,5882573,1487580013581566154,,thuya,13.49,604138048,d363ec11-4dc1-4094-93e4-2b4b4aebeedd,20200206,202002
2019-10-21 16:52:12+00:00,view,5896613,1487580005427839846,,irisk,2.48,548226597,810bb54d-95d3-42b2-84d3-0826c14f1b5c,20191021,201910
2020-01-26 09:59:27+00:00,view,5739991,1783999064136745198,,,4.76,580595770,78342dd3-9424-4fbf-ae6c-82ab94c6c783,20200126,202001
2020-01-18 17:50:07+00:00,view,5885291,1487580006350586771,appliances.environment.vacuum,max,7.94,602935197,d15d7e78-4658-4fda-a6d3-2c8bc4ff2762,20200118,202001
2020-02-11 19:10:42+00:00,cart,5895874,1487580005754995573,,,4.44,526962735,9a00249a-68d3-426a-b434-f571adf843dd,20200211,202002
2020-02-16 16:18:54+00:00,remove_from_cart,5881448,2151191070984110951,,lovely,6.98,615870955,3e03d331-b0e5-4be4-9482-4c2ac277b335,20200216,202002
2020-02-09 14:16:43+00:00,view,5896711,1487580006962955182,,irisk,4.29,595860708,212aba0c-a4f8-4d04-9429-ec123138bdc9,20200209,202002
2020-01-26 13:23:22+00:00,view,5805510,1783999076551885399,,happyfons,5.87,606349015,f5d0a7ae-201f-4fcf-9328-6ee8522b28f5,20200126,202001
2020-01-30 14:27:23+00:00,view,5811708,1487580005427839846,,irisk,2.48,527202451,fb01ba66-beb4-4c82-87e3-5abc2f4dfcde,20200130,202001
2019-10-16 07:17:10+00:00,cart,5882430,1487580009286598681,,zinger,0.44,432836652,bf27831b-0813-4e45-a889-9ad53c74ed40,20191016,201910
2019-12-03 11:23:33+00:00,view,5770028,1487580013841613016,,kapous,2.81,489396105,c889d05c-875a-4ce5-ab70-5d73d7ca2c05,20191203,201912
2020-02-14 07:26:39+00:00,purchase,5862327,1487580007675986893,,freedecor,0.79,609804414,4bc92b72-5b2f-4326-9cd8-a15eadf9ed99,20200214,202002
2019-12-04 06:44:43+00:00,view,5615234,1487580005268456287,,,5.56,498956581,5c08817f-8141-40ae-9d7e-6f5fc3b8d4ff,20191204,201912
2019-10-16 20:19:47+00:00,view,5866413,1584505206060614455,,concept,3.89,545713003,121e9d5e-073a-495e-97c2-ea28c7398132,20191016,201910
2020-01-17 03:35:16+00:00,view,5826647,1487580007936033754,,,1.56,434911979,b3f9f8c9-b5cb-4baa-ad95-d4861e9d8b86,20200117,202001
2019-11-01 05:27:11+00:00,purchase,5664658,1487580011425693811,,,0.63,563174152,158c43a3-0d10-4fbe-b69f-37752db531f4,20191101,201911
2019-11-23 08:45:36+00:00,remove_from_cart,5758962,1487580007432717250,,,2.56,465255252,daf670cc-a0ab-4cc6-82c9-c581c9a89190,20191123,201911
2019-11-05 05:00:33+00:00,remove_from_cart,5582544,1958278551207674674,,,2.7,566541208,b2894804-42c7-42bb-8a02-2aa5e008c449,20191105,201911
2019-10-12 09:18:36+00:00,remove_from_cart,5739492,1487580012927254698,,,5.87,525820371,cd0405ac-a6b2-4e8e-9f2a-a68ffe375ac4,20191012,201910
2019-11-18 10:29:04+00:00,remove_from_cart,5835960,1487580007483048900,,irisk,2.06,548414233,86a846db-79e2-462b-8639-d07f358c9b92,20191118,201911
2020-02-04 17:23:02+00:00,purchase,5651702,1487580008246412266,,concept,4.65,452835933,a4680c30-f66e-4b88-923d-754313743923,20200204,202002
2019-11-01 04:48:35+00:00,view,5809910,1602943681873052386,,grattol,5.24,566319957,c3b29e4a-00e0-4bd5-8267-9992c531b243,20191101,201911
2019-10-15 18:58:10+00:00,cart,5310,1487580009445982239,,runail,0.4,499055463,61816424-8516-4224-9194-fac4436f0160,20191015,201910
2019-11-15 13:28:10+00:00,cart,5812217,1487580005427839846,,irisk,2.48,570563766,78b5532d-4e0d-448e-a104-4bfdfd9dfbe4,20191115,201911
2019-10-14 14:20:45+00:00,cart,5887565,1487580005595612013,,,3.0,458802254,74dca517-674a-4d95-8b17-d777980aef40,20191014,201910
2019-10-27 16:33:15+00:00,cart,5824196,1487580006551913373,,domix,2.44,525722090,e629f8a9-4ff7-45f0-aa4b-326356462c86,20191027,201910
2020-01-13 18:02:45+00:00,cart,5813062,1487580005671109489,,masura,1.73,599787736,e8692a62-a961-4b3a-9f64-68e3dea8521a,20200113,202001
2020-02-27 10:47:09+00:00,cart,5633148,1487580007675986893,,milv,0.16,571142458,26c02864-c842-4fbe-a289-5957b116c76b,20200227,202002
2020-01-05 17:42:39+00:00,cart,5876190,1487580012574933146,,,4.76,597247913,719a7668-4990-4ff3-8959-63db8ff13f52,20200105,202001
2020-01-10 20:51:31+00:00,cart,5881424,1487580013506068678,,lovely,8.73,577713854,80600fb0-339e-44c1-9929-12d567f19e28,20200110,202001
2020-02-23 17:19:13+00:00,view,5804667,1487580013581566154,,,5.94,619350770,4267ed59-6391-4f6e-b6dd-591538795ffd,20200223,202002
2019-12-01 12:47:45+00:00,view,5748490,1487580006350586771,appliances.environment.vacuum,,26.97,571523375,ddf0a28e-044b-4824-9fcf-88c595c19972,20191201,201912
2019-11-30 20:23:38+00:00,view,5770058,1487580013841613016,,kapous,2.52,408046020,bb7573c3-6118-4820-8796-6401ecc56864,20191130,201911
2019-12-03 18:20:46+00:00,cart,5528051,1487580009387261981,,,6.19,566652509,01547345-2122-47b5-aa00-082339346f87,20191203,201912
2019-12-19 09:05:50+00:00,view,5799050,1487580008313521133,,,4.21,588747360,2f5f6256-b5d3-4ddf-bf98-c816c334bc2e,20191219,201912
2020-01-27 22:56:32+00:00,view,5868703,1924049110428549877,,oniq,7.14,543521465,eb1e7fab-5a7f-4312-9bcb-a30e7c9951a6,20200127,202001
2019-11-24 17:36:45+00:00,cart,59983,1487580009227878422,,,5.83,404862566,c4ab1102-4a3e-4973-8a00-5232fd69cd3c,20191124,201911
2020-02-17 13:39:36+00:00,view,5899831,2115334439910245200,,,3.97,546218743,66333126-5938-42cd-b4d3-15e26cffc9fd,20200217,202002
2019-12-21 11:20:12+00:00,view,5587764,1487580006317032337,,irisk,1.59,414540579,b96069e3-1b30-a895-3292-de0d2db2f271,20191221,201912
2019-10-18 08:45:41+00:00,view,5782958,1638456119066100510,,pole,4.11,560090902,3705e226-5cf3-41d4-bf04-d17ba001d665,20191018,201910
2019-10-16 11:03:09+00:00,cart,5700035,1487580009286598681,,runail,0.4,393989855,59bd9f92-944e-406c-abed-a6d2fbc0e2ab,20191016,201910
2019-10-20 20:41:36+00:00,view,5724230,1487580005092295511,,,18.25,498974350,1b232059-34cc-4a43-b937-af0ac8fbf0c7,20191020,201910
2019-11-30 15:57:06+00:00,remove_from_cart,5896433,1487580005050352469,,haruyama,3.68,465533150,4a33f4ad-7609-48d7-b540-b27824dd54da,20191130,201911
2020-02-10 19:57:35+00:00,view,5692527,1487580014009385185,,,46.02,613096612,2a4211ce-521b-49dd-8a72-29599e7ac7eb,20200210,202002
2020-02-23 19:11:20+00:00,remove_from_cart,5802642,1487580005754995573,,,4.44,454773845,a691cf67-66de-41cf-ba57-ed7cfd39d804,20200223,202002
2020-02-25 15:58:48+00:00,purchase,5614832,1783999067156644376,,matrix,11.59,620216535,47441ad9-e971-4a2c-a992-a84d24411a1a,20200225,202002
2020-02-27 18:06:40+00:00,view,5769896,1487580013841613016,,kapous,3.65,621164305,a110523b-9c2e-4f82-abb1-5e781cab7978,20200227,202002
2019-11-25 21:31:51+00:00,view,5826551,1897124469017673788,,solomeya,5.56,434528533,841c0a00-dace-4298-99ca-2f18abff6e20,20191125,201911
2019-12-01 18:57:16+00:00,remove_from_cart,5870959,1487580005671109489,,masura,1.73,580445495,5790ce30-ed99-4bdc-ab2b-a81caa4337ad,20191201,201912
2019-11-27 23:08:29+00:00,cart,5685886,1487580007575323592,,,1.43,541932266,9959c6fc-16d9-4964-b171-675cd7683ec9,20191127,201911
2019-12-22 17:02:34+00:00,cart,5834492,1487580008145748965,,pole,0.73,473214693,6d7aceb0-a9a9-4070-9862-f04f44b2c331,20191222,201912
2019-10-07 03:41:50+00:00,remove_from_cart,5724525,1487580005754995573,,,4.44,523251408,33def444-bc9a-4957-9c3c-71c4ff4457fb,20191007,201910
2019-11-20 20:46:44+00:00,purchase,5840040,1487580008246412266,,,3.27,566381719,d4aaa457-8a75-466f-8d27-3f014afce708,20191120,201911
2020-01-28 16:20:59+00:00,cart,5854897,1487580009445982239,,irisk,0.32,530228516,1bfe17f6-f0ae-4541-baba-1e9fcc8c01fb,20200128,202001
2020-01-27 12:23:12+00:00,cart,5665856,1487580013900333275,,irisk,2.06,606649865,52b04e13-c1fc-adb1-4d72-0909843f4900,20200127,202001
2019-11-30 22:02:56+00:00,remove_from_cart,5820754,1487580006317032337,,,2.14,576802932,51d85cb0-897f-48d2-918b-ad63965c12dc,20191130,201911
2020-01-02 09:16:36+00:00,remove_from_cart,5762836,1783999071325782053,,,0.41,533865194,c2128f81-78ce-4ce6-b524-7b0a59301134,20200102,202001
2019-12-10 18:38:23+00:00,remove_from_cart,59892,1487580007634043851,,runail,0.95,584939051,369dcf9f-92a5-429f-b7af-e999f6024325,20191210,201912
2020-01-16 04:38:18+00:00,view,5747405,1487580005671109489,,masura,6.33,567594334,9bdfb8d1-5afc-41d6-9a00-aba56513d06f,20200116,202001
2020-01-20 17:48:53+00:00,view,5841298,1487580006300255120,,irisk,82.54,425022019,162ceff3-969a-4ae4-8db4-dfbd4fab266b,20200120,202001
2020-02-03 20:01:21+00:00,purchase,5875363,2084144451428549153,,,2.05,572839452,3c8e5d2a-fa8e-4211-b1c8-c5a98e2e41e9,20200203,202002
2020-01-28 16:58:41+00:00,remove_from_cart,5887271,1487580013212467384,,,4.11,560016037,5c9a6728-75ed-4ff2-9e94-7830a17fdef7,20200128,202001
2020-02-05 23:37:35+00:00,cart,5822344,1487580005595612013,,,3.0,477358677,9711cc94-a720-4229-9385-6820c942e4a6,20200205,202002
2019-12-03 08:58:28+00:00,cart,5700167,1487580009286598681,,,0.54,493550885,bd922b40-2744-4687-b891-e411ea28f60b,20191203,201912
2019-11-13 04:49:28+00:00,cart,5751399,1511892746070131099,,uno,9.37,449181618,fba3f665-90bf-4389-90c6-13d4f0b6d560,20191113,201911
2019-12-24 16:27:51+00:00,view,5914952,1487580010796548183,,irisk,0.48,587728207,9fb2e09b-f15c-45b1-a044-0fa10cb211a2,20191224,201912
2019-11-07 12:22:09+00:00,cart,5888100,1487580013430571202,,shik,3.97,568537770,f71245ad-1165-4660-8d21-9d0bb7d4b087,20191107,201911
2019-10-12 06:28:19+00:00,remove_from_cart,5852397,1487580005713052531,,ingarden,4.44,483125674,bfa70624-e807-4864-b828-09f673446c38,20191012,201910
2019-11-28 08:10:58+00:00,view,5756536,2007399943458784057,apparel.glove,,5.87,534471266,fddc3990-7451-455c-b92d-2c11846458a9,20191128,201911
2019-12-12 20:33:58+00:00,cart,5906119,1487580007675986893,,bpw.style,1.27,469172586,868b9a5d-5e98-4313-ad30-18b54f79d815,20191212,201912
